City,BHK,Location,Price (₹),Area (sqft),Property Type,Furnishing,Property Facing,overlooking,Bathroom,Balcony,Tenant Preferred,Availability
Chennai,1,Thirumazhisai Chennai,9000,600 sqft,House,Unfurnished,,,1,,Bachelors/Family,Immediately
Chennai,2,"Thiruverkadu, Chennai",18000,1500 sqft,Flat,Furnished,,,2,,Bachelors/Family,Immediately
Chennai,3,Navalur Chennai,60000,2200 sqft,Villa,Semi-Furnished,North,,3,2,Bachelors/Family,Immediately
Chennai,3,Karapakkam Chennai,40000,1670 sqft,House,Semi-Furnished,,Garden/Park,3,2,Bachelors/Family,Immediately
Chennai,3,"Appaswamy Parkhouse Mews, Guindy, Chennai",2 Lac,1477 sqft,Flat,Semi-Furnished,,,3,2,Bachelors/Family,Immediately
Chennai,5,Valasaravakkam Chennai,80000,2800 sqft,House,Semi-Furnished,West,Main Road,5,1,Bachelors,Immediately
Chennai,2,Panaiyur Chennai,20000,1250 sqft,House,Unfurnished,,,2,,Bachelors/Family,Immediately
Chennai,1,"Chromepet, Chennai",8000,500 sqft,Flat,Unfurnished,,,1,,Bachelors/Family,Immediately
Chennai,3,"Prestige Windsor Park, Vanagaram, Chennai",45000,1515 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",3,3,Bachelors,From Feb '26
Chennai,2,Panaiyur Chennai,80000,2500 sqft,Villa,Furnished,South,Main Road,3,1,Family,Immediately
Chennai,3,Chennai,72000,2200 sqft,Flat,Semi-Furnished,East,,3,3,Bachelors/Family,Immediately
Chennai,2,"Thiruvanmiyur, Chennai",17000,850 sqft,Flat,Semi-Furnished,East,"Pool, Main Road",2,1,Bachelors/Family,Immediately
Chennai,3,"R A Puram Vila, Raja Annamalai Puram, Chennai",1.3 Lac,2200 sqft,Flat,Semi-Furnished,,,3,2,Family,Immediately
Chennai,3,"Radiance Mandarin, Thoraipakkam, Chennai",75000,1307 sqft,Flat,Semi-Furnished,North,,3,2,Bachelors,Immediately
Chennai,3,"TVH Quadrant, Padamanabha Nagar Adyar, Chennai",1.7 Lac,1950 sqft,Flat,Semi-Furnished,North,"Main Road, Garden/Park, Pool",3,2,Bachelors,Immediately
Chennai,3,"Gopalapuram, Chennai",1.5 Lac,2100 sqft,Flat,Furnished,East,,3,3,Bachelors/Family,Immediately
Chennai,3,Navalur Chennai,20000,2025 sqft,Villa,Semi-Furnished,North,,3,1,Family,Immediately
Chennai,2,Ambattur Chennai,18000,1000 sqft,House,Semi-Furnished,North,,2,1,Bachelors/Family,Immediately
Chennai,3,Kolapakkam Chennai,35000,1750 sqft,Villa,Semi-Furnished,North,,3,2,Bachelors,Immediately
Chennai,3,"Brigade Residences, Perungudi, Chennai",1.3 Lac,1200 sqft,Flat,Semi-Furnished,South,"Main Road, Garden/Park, Pool",3,2,Bachelors/Family,Immediately
Chennai,2,Kaladipet Chennai,15000,640 sqft,House,Unfurnished,,Main Road,2,,Bachelors/Family,Immediately
Chennai,3,"Nungambakkam, Chennai",80000,1450 sqft,Flat,Semi-Furnished,South,"Garden/Park, Main Road",3,2,Bachelors,Immediately
Chennai,3,"Green Court, Medavakkam, Chennai",35000,1100 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,3,"Olympia Opaline, Navalur, Chennai",31000,1025 sqft,Flat,Semi-Furnished,West,Main Road,2,3,Family,Immediately
Chennai,2,Tambaram West Tambaram Chennai,15000,850 sqft,House,Unfurnished,West,Main Road,2,1,Family,Immediately
Chennai,3,"Akshaya Adora, Padur, Chennai",34000,1500 sqft,Flat,Semi-Furnished,West,Main Road,3,2,Family,From Feb '26
Chennai,2,"Bhaggyam Griha, Thoraipakkam, Chennai",35000,1452 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,3,"Reflection Apartment, Kovalam, Chennai",1.4 Lac,2600 sqft,Flat,Furnished,West,"Garden/Park, Pool, Main Road",3,2,Bachelors/Family,Immediately
Chennai,2,"Block AE Anna Nagar, Chennai",40000,1000 sqft,Flat,Furnished,,,2,,Bachelors/Family,Immediately
Chennai,2,Velappanchavadi Chennai,25000,1300 sqft,Villa,Unfurnished,,,2,1,Bachelors/Family,Immediately
Chennai,1,Navalur Chennai,15000,1200 sqft,House,Unfurnished,,,2,1,Bachelors/Family,Immediately
Chennai,4,Kandhanchavadi Chennai,1.2 Lac,1800 sqft,Villa,Semi-Furnished,North,Garden/Park,3,1,Bachelors,Immediately
Chennai,3,"Hiranandani Parks, Oragadam, Chennai",55000,1700 sqft,Flat,Furnished,East,Garden/Park,3,2,Bachelors/Family,Immediately
Chennai,1,"Pallikarnai, Pallikaranai, Chennai",13500,350 sqft,Flat,Furnished,East,"Garden/Park, Main Road",1,,Bachelors,Immediately
Chennai,2,Selaiyur Chennai,14000,750 sqft,House,Unfurnished,South,Main Road,2,1,Family,Immediately
Chennai,3,Venugopalapuram Iyyappanthangal Chennai,20000,1100 sqft,House,Unfurnished,East,Main Road,2,,Family,From Feb '26
Chennai,2,"GRK Apartments, Guduvancheri, Chennai",9000,875 sqft,Flat,,North,Main Road,,,Bachelors,Immediately
Chennai,3,Chennai,25000,1250 sqft,Flat,Semi-Furnished,,,2,1,Bachelors/Family,Immediately
Chennai,2,"Ambattur Red Hills Road, Chennai",12000,700 sqft,Flat,Semi-Furnished,East,Main Road,2,,Bachelors,Immediately
Chennai,2,Madipakkam Chennai,18000,1100 sqft,House,Semi-Furnished,West,,2,,Bachelors/Family,Immediately
Chennai,3,"Shriram Park 63, Grand Southern Trunk Road, Chennai",35000,1177 sqft,Flat,Semi-Furnished,South,Garden/Park,3,3,Bachelors/Family,Immediately
Chennai,3,"Pallikaranai, Chennai",25000,954 sqft,Flat,Semi-Furnished,North,Main Road,2,,Bachelors/Family,Immediately
Chennai,1,"KG Centre Point, Poonamallee, Chennai",1.2 Lac,520 sqft,Flat,Semi-Furnished,North - West,Main Road,1,1,Family,Immediately
Chennai,3,"Urbando Kosmos Solaris, Siruseri, Chennai",35000,950 sqft,Flat,Semi-Furnished,,,2,1,Bachelors/Family,Immediately
Chennai,3,Pallikaranai Chennai,35000,1500 sqft,Villa,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors,Immediately
Chennai,3,"Crown Residences, Koyambedu, Chennai",1 Lac,1842 sqft,Flat,Semi-Furnished,West,Main Road,3,,Family,Immediately
Chennai,3,Mambakkam Chennai,35000,1690 sqft,Villa,Semi-Furnished,North,,3,2,Bachelors,Immediately
Chennai,3,Perumbakkam Chennai,30000,1600 sqft,Villa,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors,Immediately
Chennai,2,"Ekkatuthangal, Chennai",35000,1200 sqft,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors,Immediately
Chennai,4,Nemilicheri Chennai,20000,1800 sqft,Villa,Semi-Furnished,East,Garden/Park,4,1,Bachelors,Immediately
Chennai,2,Royapettah Chennai,21000,800 sqft,House,Unfurnished,North,Garden/Park,1,2,Bachelors,Immediately
Chennai,2,"Medavakkam, Chennai",27000,1297 sqft,Flat,Semi-Furnished,South,Garden/Park,2,,Bachelors/Family,Immediately
Chennai,1,Ambattur Chennai,7200,1250 sqft,House,Semi-Furnished,,,1,,Bachelors/Family,Immediately
Chennai,2,Medavakkam Chennai,10000,950 sqft,House,Unfurnished,,,2,,Bachelors/Family,Immediately
Chennai,4,Thazhambur Chennai,50000,2300 sqft,Villa,Semi-Furnished,,,5,,Bachelors/Family,Immediately
Chennai,3,"Chetpet, Chennai",1.1 Lac,2400 sqft,Flat,Semi-Furnished,West,Main Road,3,2,Bachelors,From Feb '26
Chennai,2,"Anna Nagar West, Chennai",30000,6000 sqft,Flat,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",2,1,Family,Immediately
Chennai,3,"Adyar, Chennai",85000,2400 sqft,Flat,Unfurnished,West,Main Road,3,1,Bachelors/Family,Immediately
Chennai,2,Sholinganallur Chennai,18000,800 sqft,House,Unfurnished,South,"Garden/Park, Main Road",2,1,Family,Immediately
Chennai,3,"Raja Annamalai Puram, Chennai",90000,1850 sqft,Flat,Semi-Furnished,West,Main Road,3,,Bachelors,From Mar '26
Chennai,3,"The Metrozone, Anna Nagar, Chennai",55000,1555 sqft,Flat,Unfurnished,North,"Garden/Park, Main Road",2,2,Bachelors,Immediately
Chennai,3,"TVS Emerald Green Enclave, Porur, Chennai",40000,1213 sqft,Flat,Semi-Furnished,North,,2,1,Family,Immediately
Chennai,4,"Thiruvanmiyur, Chennai",80000,2450 sqft,Flat,Semi-Furnished,North,Garden/Park,4,2,Bachelors/Family,Immediately
Chennai,3,"Teynampet, Chennai",1.5 Lac,2500 sqft,Flat,Semi-Furnished,North,,3,3,Family,Immediately
Chennai,3,"Velachery Apartment, Velachery, Chennai",35000,1100 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,1,Bachelors,Immediately
Chennai,3,"LevelUp, Nungambakkam, Chennai",1.6 Lac,1500 sqft,Flat,Unfurnished,East,"Pool, Main Road",3,1,Bachelors,Immediately
Chennai,3,"Brigade Xanadu, Mogappair West Ambattur Industrial Estate, Chennai",60000,1400 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors,Immediately
Chennai,5,"Lancor Central Park, Sholinganallur, Chennai",85000,3500 sqft,Flat,Semi-Furnished,North,"Pool, Garden/Park, Main Road",6,4,Bachelors,Immediately
Chennai,3,"Appaswamy Altezza, Kottivakkam, Chennai",95000,1734 sqft,Flat,Semi-Furnished,East,,3,2,Family,Immediately
Chennai,3,"Doshi Risington, Chennai",60000,1944 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",3,3,Bachelors,Immediately
Chennai,3,"Nungambakkam, Chennai",1.8 Lac,2524 sqft,Flat,Semi-Furnished,North,Main Road,3,3,Bachelors/Family,Immediately
Chennai,2,"Bollineni IRIS Apartments, Perumbakkam, Chennai",28000,1055 sqft,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors,Immediately
Chennai,2,"Risland The Ace, Perungudi, Chennai",65000,1184 sqft,Flat,Furnished,West,Main Road,2,1,Bachelors/Family,Immediately
Chennai,1,"Prestige Bella Vista, Iyyappanthangal, Chennai",31000,600 sqft,Flat,Furnished,West,Garden/Park,1,1,Bachelors,Immediately
Chennai,2,"Choolaimedu, Chennai",22000,900 sqft,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors,Immediately
Chennai,3,"Laurels Chaitaniya, Alwarpet, Chennai",1.4 Lac,2000 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors,Immediately
Chennai,3,"Radiance Mandarin, Thoraipakkam, Chennai",65000,1307 sqft,Flat,Semi-Furnished,North,Garden/Park,3,2,Bachelors,Immediately
Chennai,3,"Perungudi, Chennai",1.2 Lac,1555 sqft,Flat,Semi-Furnished,East,Pool,3,1,Bachelors/Family,Immediately
Chennai,2,"Chetpet, Chennai",55000,1200 sqft,Flat,Furnished,East,Main Road,2,2,Bachelors,Immediately
Chennai,2,"Kellys, Chennai",30000,900 sqft,Flat,Unfurnished,East,Main Road,2,1,Bachelors,Immediately
Chennai,4,Neelankarai Chennai,2.3 Lac,5580 sqft,House,Semi-Furnished,East,"Garden/Park, Pool, Main Road",4,3,Bachelors/Family,Immediately
Chennai,1,Vadapalani Chennai,11000,500 sqft,House,Unfurnished,East,Main Road,1,,Bachelors/Family,Immediately
Chennai,3,"Landmark Vertica, Gopalapuram, Chennai",1.5 Lac,2400 sqft,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",3,3,Bachelors,Immediately
Chennai,3,"Brigade Residences, Perungudi, Chennai",1.1 Lac,1940 sqft,Flat,Semi-Furnished,North,"Garden/Park, Pool",3,1,Bachelors/Family,Immediately
Chennai,2,"Appaswamy Clover By The River, Kotturpuram, Chennai",1.7 Lac,1200 sqft,Flat,Furnished,East,"Pool, Garden/Park, Main Road",2,2,Bachelors,Immediately
Chennai,3,"Teynampet, Chennai",1.8 Lac,2075 sqft,Flat,Furnished,West,Main Road,4,3,Bachelors/Family,Immediately
Chennai,1,"Ramaniyam Ocean Dew, Pallikaranai, Chennai",32000,618 sqft,Flat,Furnished,North,,1,1,Bachelors/Family,Immediately
Chennai,4,"Thiruvanmiyur, Chennai",80000,2500 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",4,1,Bachelors/Family,Immediately
Chennai,2,"Anna Nagar West Extension, Chennai",33000,1100 sqft,Flat,Unfurnished,North - West,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,4,Navalur Chennai,1.3 Lac,4800 sqft,House,Semi-Furnished,East,"Garden/Park, Pool",4,3,Bachelors/Family,Immediately
Chennai,3,"Padi, Chennai",40000,1102 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Family,From Jan '26
Chennai,3,Chennai,35000,1257 sqft,Flat,Semi-Furnished,South,"Garden/Park, Main Road",3,2,Bachelors,Immediately
Chennai,2,"Osian Chlorophyll, Porur, Chennai",32000,709 sqft,Flat,Semi-Furnished,West,Pool,2,1,Bachelors,From Feb '26
Chennai,3,Navalur Chennai,40000,1828 sqft,Villa,Semi-Furnished,East,Garden/Park,3,2,Bachelors/Family,Immediately
Chennai,2,"KVK Sun Rise, Palavakkam, Chennai",26000,1350 sqft,Flat,Semi-Furnished,North,Garden/Park,2,,Bachelors,Immediately
Chennai,2,"Kovilambakkam, Chennai",40000,1050 sqft,Flat,Semi-Furnished,West,Main Road,2,1,Family,Immediately
Chennai,4,"Nungambakkam, Chennai",1.2 Lac,2800 sqft,Flat,Unfurnished,South,Main Road,4,4,Family,Immediately
Chennai,4,"Olympia Opaline, Navalur, Chennai",55000,2200 sqft,Flat,Semi-Furnished,West,Main Road,4,2,Family,Immediately
Chennai,2,"Mylapore, Chennai",38000,1000 sqft,Flat,Semi-Furnished,South,"Pool, Garden/Park, Main Road",2,,Bachelors/Family,Immediately
Chennai,3,"Natesan Nagar Virugambakkam, Chennai",75000,1982 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
Chennai,3,"Crown Residences, Koyambedu, Chennai",1.1 Lac,1600 sqft,Flat,Furnished,North,"Garden/Park, Pool, Main Road",3,1,Bachelors/Family,Immediately
Chennai,3,"Lancor Infinys, Keelkattalai, Chennai",45000,1505 sqft,Flat,Semi-Furnished,East,Garden/Park,3,1,Bachelors,Immediately
Chennai,3,"Alliance Orchid Springs, Korattur, Chennai",35000,1571 sqft,Flat,Semi-Furnished,East,,3,1,Bachelors/Family,Immediately
Chennai,4,"Appaswamy Mandarina, Kotturpuram, Chennai",1.7 Lac,2490 sqft,Flat,Furnished,East,Garden/Park,4,2,Bachelors,Immediately
Chennai,4,"Crown Residences, Koyambedu, Chennai",1.8 Lac,1700 sqft,Flat,Semi-Furnished,,"Garden/Park, Pool",3,2,Bachelors,Immediately
Chennai,3,"Alwarpet, Chennai",1.5 Lac,2350 sqft,Flat,Semi-Furnished,North,"Main Road, Garden/Park",3,1,Bachelors,Immediately
Chennai,3,"Shankar Nagar Chromepet, Chennai",26000,1025 sqft,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors/Family,Immediately
Chennai,3,"Ashok Nagar, Chennai",87500,1850 sqft,Flat,Semi-Furnished,South,Main Road,3,2,Bachelors/Family,Immediately
Chennai,1,"Landmark, East Tambaram, Chennai",37000,450 sqft,Flat,Furnished,East,Main Road,1,1,Bachelors,Immediately
Chennai,3,"Thiruvanmiyur, Chennai",50000,1300 sqft,Flat,Furnished,South,Garden/Park,2,2,Bachelors,Immediately
Chennai,3,"Gopalapuram, Chennai",70000,1450 sqft,Flat,Unfurnished,North,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Mangadu Chennai,21000,900 sqft,Villa,Semi-Furnished,West,"Garden/Park, Main Road",2,,Bachelors,Immediately
Chennai,3,"Bhaggyam Pragathi, Karapakkam, Chennai",39999,1450 sqft,Flat,Semi-Furnished,,Garden/Park,3,2,Bachelors,Immediately
Chennai,3,"Ceebros One 74, MRC Nagar, Chennai",3 Lac,1800 sqft,Flat,Furnished,,"Garden/Park, Pool",4,2,Bachelors,Immediately
Chennai,3,"Ramaniyam Isha, Thoraipakkam, Chennai",55000,2000 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",3,3,Bachelors,Immediately
Chennai,2,"Kandhanchavadi, Chennai",90000,1561 sqft,Flat,Unfurnished,,Garden/Park,2,1,Bachelors/Family,Immediately
Chennai,4,Manapakkam Chennai,35000,2500 sqft,Villa,Furnished,North,"Garden/Park, Main Road, Pool",4,2,Bachelors,Immediately
Chennai,4,Porur Chennai,75000,2600 sqft,Villa,Semi-Furnished,South,Main Road,4,2,Bachelors/Family,Immediately
Chennai,2,Mylapore Chennai,25000,900 sqft,House,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,"Nandanam Extension, Chennai",70000,1200 sqft,Flat,Semi-Furnished,East,Main Road,3,3,Bachelors/Family,Immediately
Chennai,3,"MRC Nagar, Chennai",3 Lac,2300 sqft,Flat,Furnished,North,"Garden/Park, Pool, Main Road",3,3,Bachelors,Immediately
Chennai,3,"Pelican Nest, Thoraipakkam, Chennai",36000,1750 sqft,Flat,Semi-Furnished,South - East,"Pool, Garden/Park, Main Road",3,1,Bachelors,Immediately
Chennai,3,"Anna Nagar, Chennai",1.3 Lac,2062 sqft,Flat,Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
Chennai,2,Thiruvanmiyur Chennai,17000,750 sqft,House,Furnished,North,,1,1,Bachelors/Family,Immediately
Chennai,4,"The Metrozone, Anna Nagar, Chennai",1.2 Lac,2661 sqft,Flat,Furnished,West,Main Road,4,2,Bachelors,Immediately
Chennai,1,"Adyar, Chennai",8500,400 sqft,Flat,Semi-Furnished,,,1,1,Bachelors/Family,Immediately
Chennai,2,"Perumbakkam Main Road, Chennai",30000,1407 sqft,Flat,Semi-Furnished,North - East,,2,2,Bachelors/Family,Immediately
Chennai,2,Kovilambakkam Chennai,15000,1000 sqft,House,Unfurnished,,,2,,Bachelors/Family,Immediately
Chennai,2,"Casa Grande Zenith Phase II, Medavakkam, Chennai",33000,1002 sqft,Flat,Furnished,,,2,,Bachelors/Family,Immediately
Chennai,2,"Manapakkam, Chennai",24000,1000 sqft,Flat,Semi-Furnished,North,,2,1,Bachelors/Family,Immediately
Chennai,4,"Poes Garden, Chennai",5 Lac,4800 sqft,Flat,Furnished,,Garden/Park,4,3,Bachelors/Family,Immediately
Chennai,1,Devi Karumariammma Nagar Thiruverkadu Chennai,9000,625 sqft,House,Unfurnished,North,,1,1,Bachelors/Family,Immediately
Chennai,3,"Besant Nagar, Chennai",1.1 Lac,2000 sqft,Flat,Semi-Furnished,North,Pool,3,3,Bachelors,Immediately
Chennai,3,Thoraipakkam Chennai,30000,1600 sqft,House,Unfurnished,North,Main Road,3,2,Bachelors,Immediately
Chennai,2,"Kilpauk, Chennai",23000,750 sqft,Flat,Unfurnished,,,2,1,Bachelors,From Feb '26
Chennai,4,"Shriram Park 63, Grand Southern Trunk Road, Chennai",50000,1403 sqft,Flat,Semi-Furnished,,,3,1,Bachelors/Family,Immediately
Chennai,1,Muthamizh Nagar Kodungaiyur Chennai,5000,500 sqft,House,Unfurnished,,,1,1,Bachelors/Family,Immediately
Chennai,1,Ullagaram Madipakkam Chennai,12000,600 sqft,House,Semi-Furnished,,,1,,Bachelors/Family,Immediately
Chennai,1,Triplicane Chennai,11000,400 sqft,House,Semi-Furnished,,,1,,Bachelors/Family,Immediately
Chennai,2,"East Tambaram, Chennai",24000,1350 sqft,Flat,Semi-Furnished,,,3,,Bachelors/Family,Immediately
Chennai,2,"VGN Tranquil, Potheri, Chennai",15000,739 sqft,Flat,Unfurnished,North,"Garden/Park, Pool",2,1,Family,Immediately
Chennai,3,Kilpauk Garden Colony Chennai,80000,2400 sqft,House,Semi-Furnished,,,4,,Bachelors/Family,Immediately
Chennai,2,"Sekarans Parthenon, Perambur, Chennai",20000,750 sqft,Flat,Semi-Furnished,North,,2,1,Bachelors,Immediately
Chennai,2,Pozhichalur Chennai,15000,750 sqft,House,Semi-Furnished,South,,2,,Family,Immediately
Chennai,4,Nandambakkam Chennai,50000,3000 sqft,House,Semi-Furnished,,,4,,Bachelors/Family,Immediately
Chennai,2,"Medavakkam, Chennai",20000,700 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,2,Alwartirunagar Chennai,25000,2400 sqft,House,Semi-Furnished,East,Garden/Park,3,1,Family,From Mar '26
Chennai,3,"Jasmine Court, Poonamallee, Chennai",25000,1300 sqft,Flat,Semi-Furnished,South,Garden/Park,2,1,Bachelors/Family,Immediately
Chennai,2,"Mahindra Lifespaces Happinest, Avadi, Chennai",12500,427 sqft,Flat,Semi-Furnished,West,"Garden/Park, Main Road",1,1,Bachelors,Immediately
Chennai,1,"Ponniammanmedu, Chennai",5000,198 sqft,Flat,Unfurnished,North,,1,1,Bachelors/Family,Immediately
Chennai,2,"Project Saligramam, Vadapalani, Chennai",30000,940 sqft,Flat,Unfurnished,,,2,,Bachelors/Family,From Feb '26
Chennai,2,Sholinganallur Chennai,15500,700 sqft,House,Unfurnished,,,2,,Bachelors/Family,Immediately
Chennai,2,"Pacifica Aurum, OMR, Chennai",22000,1261 sqft,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
Chennai,4,"Shriram Park 63, Grand Southern Trunk Road, Chennai",50000,2135 sqft,Flat,Semi-Furnished,South,"Garden/Park, Main Road",3,3,Bachelors/Family,Immediately
Chennai,7,Pallavaram Chennai,1.1 Lac,2100 sqft,House,Unfurnished,,,5,1,Bachelors/Family,Immediately
Chennai,3,"Thoraipakkam, Chennai",42000,1300 sqft,Flat,Furnished,South,,3,1,Bachelors/Family,Immediately
Chennai,1,MGR Garden Ramapuram Chennai,30000,350 sqft,House,Furnished,North,,1,1,Bachelors,Immediately
Chennai,2,"Adambakkam Apartment, Adambakkam, Chennai",23000,900 sqft,Flat,Semi-Furnished,East,Main Road,2,,Bachelors/Family,From Feb '26
Chennai,2,"Urbanise Revolution One, Padur, Chennai",25000,800 sqft,Flat,Semi-Furnished,,"Garden/Park, Main Road, Pool",2,1,Bachelors,From Feb '26
Chennai,1,"Victoria, Chetpet, Chennai",9000,570 sqft,Flat,Semi-Furnished,North,Main Road,1,,Bachelors,Immediately
Chennai,3,"BSCPL Bollineni ZION, OMR, Chennai",35000,1192 sqft,Flat,Semi-Furnished,,,2,1,Bachelors/Family,Immediately
Chennai,2,"Madipakkam, Chennai",19000,1400 sqft,Flat,Semi-Furnished,West,Main Road,3,4,Bachelors,Immediately
Chennai,1,"Madha Nagar Madhanandapuram, Chennai",10000,500 sqft,Flat,Unfurnished,South,,1,,Bachelors/Family,Immediately
Chennai,2,"Tambaram West Tambaram, Chennai",20000,1000 sqft,Flat,Furnished,East,,2,,Bachelors/Family,Immediately
Chennai,3,"Ashok Nagar, Chennai",30000,1050 sqft,Flat,Unfurnished,North - West,Main Road,3,,Bachelors,Immediately
Chennai,3,"BSCPL Bollineni ZION, Sithalapakkam, Chennai",40000,1650 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park",3,2,Family,Immediately
Chennai,3,"Medavakkam, Chennai",20000,1255 sqft,Flat,Unfurnished,,,3,,Bachelors/Family,Immediately
Chennai,2,Chennai,18000,725 sqft,Flat,Semi-Furnished,,,2,1,Bachelors/Family,Immediately
Chennai,2,Chennai,25000,1150 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,3,Poompuhar Nagar Kolathur Chennai,26000,800 sqft,House,Semi-Furnished,East,,2,1,Family,Immediately
Chennai,3,"VME Lakeside Phase II, Chembarambakkam, Chennai",30000,1400 sqft,Flat,Furnished,,,2,2,Bachelors/Family,Immediately
Chennai,3,"Appaswamy Platina, Kottivakkam, Chennai",1.3 Lac,1900 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road, Pool",3,1,Bachelors/Family,Immediately
Chennai,2,"Porur, Chennai",35000,970 sqft,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors,Immediately
Chennai,2,"Sithalapakkam, Chennai",12500,1050 sqft,Flat,Unfurnished,East,Main Road,2,3,Bachelors/Family,Immediately
Chennai,3,"Medavakkam, Chennai",20000,1600 sqft,Flat,Furnished,South,,3,,Bachelors/Family,Immediately
Chennai,1,West Mambalam Chennai,6000,300 sqft,House,Unfurnished,,,1,,Bachelors/Family,Immediately
Chennai,3,Thazhambur Chennai,28000,1640 sqft,Villa,Semi-Furnished,East,Main Road,3,,Bachelors/Family,Immediately
Chennai,2,Balaji Nagar Madipakkam Chennai,6 Lac,1000 sqft,House,Semi-Furnished,,,1,1,Bachelors/Family,Immediately
